sentence_id,oci_baseline,oci_fewshot,oci_instruction,oci_role
A.dev.gold.bea19_000773,0.03376091763218339,0.03376091763218339,0.03376091763218339,0.03376091763218339
A.dev.gold.bea19_000774,0.030027212939272897,0.022727272727272728,0.030027212939272897,0.030027212939272897
A.dev.gold.bea19_000801,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.004545454545454545
A.dev.gold.bea19_000836,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
A.dev.gold.bea19_000837,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
A.dev.gold.bea19_000852,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.dev.gold.bea19_000861,0.04416793107820905,0.030531567441845417,0.022727272727272728,0.022727272727272728
A.dev.gold.bea19_000865,0.029617092233928038,0.029617092233928038,0.029617092233928038,0.029617092233928038
A.dev.gold.bea19_000867,0.05356518021742111,0.0375108155109967,0.0375108155109967,0.0375108155109967
A.dev.gold.bea19_000869,0.04337067411835171,0.04337067411835171,0.04337067411835171,0.04337067411835171
A.dev.gold.bea19_000888,0.012877960182079536,0.012877960182079536,0.012877960182079536,0.012877960182079536
A.dev.gold.bea19_000896,0.04709292665736445,0.03345656302100081,0.015274744839182628,0.03345656302100081
A.dev.gold.bea19_000933,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.dev.gold.bea19_000943,0.02677871466885772,0.02677871466885772,0.004545454545454545,0.02677871466885772
A.dev.gold.bea19_000947,0.02184164100056629,0.02184164100056629,0.02184164100056629,0.02184164100056629
A.dev.gold.bea19_000961,0.04090909090909091,0.04255036295228632,0.04255036295228632,0.04255036295228632
A.dev.gold.bea19_000964,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
A.dev.gold.bea19_001008,0.015599501983191873,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.dev.gold.bea19_001014,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
A.dev.gold.bea19_001026,0.03786941222507941,0.03786941222507941,0.03786941222507941,0.03786941222507941
B.dev.gold.bea19_000001,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000006,0.029442258236821534,0.02489680369136699,0.02489680369136699,0.02489680369136699
B.dev.gold.bea19_000014,0.00909090909090909,0.00909090909090909,0.032079592960446365,0.00909090909090909
B.dev.gold.bea19_000033,0.04468759404326122,0.013636363636363636,0.00909090909090909,0.013636363636363636
B.dev.gold.bea19_000053,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000101,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.022727272727272728
B.dev.gold.bea19_000106,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
B.dev.gold.bea19_000120,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000145,0.014691937552800136,0.014691937552800136,0.014691937552800136,0.014691937552800136
B.dev.gold.bea19_000172,0.04031555602746596,0.030554838218408313,0.030554838218408313,0.030554838218408313
B.dev.gold.bea19_000181,0.08584398698224234,0.06151366834587805,0.06151366834587805,0.06151366834587805
B.dev.gold.bea19_000182,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545
B.dev.gold.bea19_000188,0.013636363636363636,0.013636363636363636,0.00909090909090909,0.013636363636363636
B.dev.gold.bea19_000193,0.04571346322560126,0.04571346322560126,0.04571346322560126,0.04571346322560126
B.dev.gold.bea19_000199,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000239,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
B.dev.gold.bea19_000240,0.041191869261544806,0.03664641471609026,0.03664641471609026,0.03664641471609026
B.dev.gold.bea19_000253,0.02410502542775389,0.019559570882299343,0.013636363636363636,0.019559570882299343
B.dev.gold.bea19_000258,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000268,0.0300865800865801,0.0300865800865801,0.0300865800865801,0.0300865800865801
B.dev.gold.bea19_000275,0.030800490884534175,0.04034030567012617,0.030800490884534175,0.030800490884534175
B.dev.gold.bea19_000288,0.029407647883717858,0.029407647883717858,0.029407647883717858,0.029407647883717858
B.dev.gold.bea19_000292,0.01693238183181453,0.01693238183181453,0.01693238183181453,0.01693238183181453
B.dev.gold.bea19_000298,0.03367191590777851,0.029126461362323962,0.013636363636363636,0.029126461362323962
B.dev.gold.bea19_000323,0.018195725431588032,0.018195725431588032,0.018195725431588032,0.018195725431588032
B.dev.gold.bea19_000331,0.011377274611975997,0.00909090909090909,0.011377274611975997,0.011377274611975997
B.dev.gold.bea19_000339,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
B.dev.gold.bea19_000342,0.07212053879358687,0.04769234837205525,0.04769234837205525,0.04769234837205525
B.dev.gold.bea19_000373,0.06116153725156498,0.05661608270611043,0.045454545454545456,0.05661608270611043
B.dev.gold.bea19_000407,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
B.dev.gold.bea19_000417,0.03700275937896798,0.03700275937896798,0.03700275937896798,0.03700275937896798
B.dev.gold.bea19_000418,0.02727272727272727,0.024841587652459383,0.01818181818181818,0.02727272727272727
B.dev.gold.bea19_000444,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_000448,0.03190724170613096,0.03645269625158551,0.03645269625158551,0.03645269625158551
B.dev.gold.bea19_000501,0.05653719968362751,0.05653719968362751,0.04798151863339711,0.04798151863339711
B.dev.gold.bea19_000509,0.04653988462106559,0.038078346159527154,0.04653988462106559,0.038078346159527154
B.dev.gold.bea19_000520,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
B.dev.gold.bea19_000551,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000555,0.047401049007872766,0.047401049007872766,0.047401049007872766,0.047401049007872766
B.dev.gold.bea19_000584,0.02727272727272727,0.03636363636363636,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_000600,0.036511298200689296,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_000601,0.041521854138689925,0.039632828854685435,0.039632828854685435,0.039632828854685435
B.dev.gold.bea19_000620,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
B.dev.gold.bea19_000667,0.02365200309128663,0.02365200309128663,0.02365200309128663,0.02365200309128663
B.dev.gold.bea19_000670,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000694,0.019106548545832085,0.019106548545832085,0.019106548545832085,0.019106548545832085
B.dev.gold.bea19_000707,0.04699957814073653,0.034296212107805,0.02727272727272727,0.034296212107805
B.dev.gold.bea19_000711,0.019790321659515636,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000729,0.05167995061878772,0.05167995061878772,0.022727272727272728,0.05167995061878772
B.dev.gold.bea19_000730,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000743,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_000761,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
B.dev.gold.bea19_000779,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.1277143438615549
B.dev.gold.bea19_000790,0.035460440032756335,0.035460440032756335,0.035460440032756335,0.035460440032756335
B.dev.gold.bea19_000799,0.013636363636363636,0.013636363636363636,0.00909090909090909,0.013636363636363636
B.dev.gold.bea19_000828,0.025944279682667624,0.025944279682667624,0.025944279682667624,0.025944279682667624
B.dev.gold.bea19_000932,0.04186870185607699,0.04186870185607699,0.04186870185607699,0.04186870185607699
B.dev.gold.bea19_000934,0.031059778363897717,0.026514323818443174,0.01818181818181818,0.01818181818181818
B.dev.gold.bea19_000952,0.03641962195886364,0.031874167413409094,0.02727272727272727,0.031874167413409094
B.dev.gold.bea19_000968,0.03004788058390074,0.03004788058390074,0.03004788058390074,0.03004788058390074
B.dev.gold.bea19_000973,0.03274291218219571,0.03274291218219571,0.03274291218219571,0.03274291218219571
B.dev.gold.bea19_001012,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
B.dev.gold.bea19_001024,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
B.dev.gold.bea19_001047,0.04406885282492186,0.04406885282492186,0.04406885282492186,0.04406885282492186
B.dev.gold.bea19_001061,0.06738664359987614,0.0644293072539447,0.0644293072539447,0.0644293072539447
B.dev.gold.bea19_001076,0.04828548580172749,0.04828548580172749,0.04828548580172749,0.04828548580172749
B.dev.gold.bea19_001081,0.020641585479776615,0.020641585479776615,0.020641585479776615,0.020641585479776615
B.dev.gold.bea19_001097,0.031818181818181815,0.031818181818181815,0.013636363636363636,0.013636363636363636
B.dev.gold.bea19_001108,0.04861180536112434,0.05208169642552358,0.0349754417247607,0.0349754417247607
B.dev.gold.bea19_001115,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_001118,0.034577375424769005,0.034577375424769005,0.034577375424769005,0.034577375424769005
B.dev.gold.bea19_001124,0.11621579499930104,0.0949843260188088,0.0949843260188088,0.0949843260188088
B.dev.gold.bea19_001147,0.02766434639556416,0.02766434639556416,0.02766434639556416,0.02766434639556416
B.dev.gold.bea19_001151,0.06595242147433969,0.05099030026221848,0.05099030026221848,0.05099030026221848
B.dev.gold.bea19_001165,0.03636363636363636,0.031818181818181815,0.02727272727272727,0.022727272727272728
B.dev.gold.bea19_001175,0.02817027977710355,0.023624825231649008,0.02817027977710355,0.02817027977710355
B.dev.gold.bea19_001176,0.0668816061959108,0.0668816061959108,0.03931290406401078,0.0668816061959108
B.dev.gold.bea19_001183,0.04032913532640307,0.03288770053475936,0.03288770053475936,0.03288770053475936
B.dev.gold.bea19_001189,0.024867779865760376,0.024867779865760376,0.024867779865760376,0.024867779865760376
B.dev.gold.bea19_001191,0.09396735219878509,0.08942189765333054,0.09396735219878509,0.08942189765333054
B.dev.gold.bea19_001212,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_001215,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_001222,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
B.dev.gold.bea19_001232,0.06446192728570603,0.061416452692405095,0.053030303030303025,0.061416452692405095
B.dev.gold.bea19_001250,0.04377672267684552,0.04304848984270982,0.038887528514085196,0.04377672267684552
B.dev.gold.bea19_001251,0.01818181818181818,0.01818181818181818,0.014646625994643787,0.014646625994643787
B.dev.gold.bea19_001281,0.06357426385284592,0.031113664820174365,0.031113664820174365,0.031113664820174365
B.dev.gold.bea19_001287,0.05540780406335049,0.04045887819499649,0.04045887819499649,0.04045887819499649
B.dev.gold.bea19_001290,0.06196977391110479,0.04025531915555769,0.03646826806438723,0.03646826806438723
C.dev.gold.bea19_000002,0.04659185965698822,0.020974633109731716,0.025520087655186263,0.020974633109731716
C.dev.gold.bea19_000015,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000032,0.042297344473681116,0.03338044871272105,0.02727272727272727,0.03338044871272105
C.dev.gold.bea19_000058,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000077,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000079,0.01818181818181818,0.00909090909090909,0.01818181818181818,0.01818181818181818
C.dev.gold.bea19_000090,0.004545454545454545,0.07486837871774651,0.004545454545454545,0.004545454545454545
C.dev.gold.bea19_000099,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.01818181818181818
C.dev.gold.bea19_000101,0.02930876589238611,0.03385422043784065,0.02727272727272727,0.02727272727272727
C.dev.gold.bea19_000143,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
C.dev.gold.bea19_000146,0.0474238120219541,0.024696539294681373,0.029241993840135917,0.024696539294681373
C.dev.gold.bea19_000173,0.02306326285103028,0.02306326285103028,0.02306326285103028,0.02306326285103028
C.dev.gold.bea19_000182,0.036259493401914956,0.036259493401914956,0.036259493401914956,0.036259493401914956
C.dev.gold.bea19_000216,0.03635913044941011,0.013636363636363636,0.013636363636363636,0.01818181818181818
C.dev.gold.bea19_000228,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
C.dev.gold.bea19_000242,0.013636363636363636,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000243,0.021243399881149,0.021243399881149,0.021243399881149,0.021243399881149
C.dev.gold.bea19_000264,0.023118891850109614,0.023118891850109614,0.023118891850109614,0.023118891850109614
C.dev.gold.bea19_000284,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000299,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545
C.dev.gold.bea19_000323,0.02490828372215226,0.02490828372215226,0.020362829176697714,0.02490828372215226
C.dev.gold.bea19_000346,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000354,0.02919148727194707,0.02919148727194707,0.02727272727272727,0.02727272727272727
C.dev.gold.bea19_000356,0.03533056621079348,0.03533056621079348,0.030785111665338934,0.030785111665338934
C.dev.gold.bea19_000362,0.019261947913942038,0.05158518023717438,0.019261947913942038,0.023807402459396585
C.dev.gold.bea19_000393,0.09558671369962908,0.09149580460871999,0.08596571677956111,0.08596571677956111
C.dev.gold.bea19_000401,0.02442491631986638,0.02442491631986638,0.02442491631986638,0.02442491631986638
C.dev.gold.bea19_000403,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000430,0.02032232532030583,0.015776870774851282,0.00909090909090909,0.015776870774851282
C.dev.gold.bea19_000445,0.0512937871887664,0.03636363636363636,0.03636363636363636,0.03636363636363636
C.dev.gold.bea19_000478,0.031818181818181815,0.031818181818181815,0.031818181818181815,0.031818181818181815
C.dev.gold.bea19_000489,0.00909090909090909,0.004545454545454545,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000507,0.029409131144311495,0.029409131144311495,0.029409131144311495,0.029409131144311495
C.dev.gold.bea19_000527,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
C.dev.gold.bea19_000530,0.09393788078526878,0.08484697169435969,0.08484697169435969,0.08484697169435969
C.dev.gold.bea19_000535,0.03421907884662878,0.025128169755719694,0.025128169755719694,0.03459679071969583
C.dev.gold.bea19_000572,0.022727272727272728,0.01818181818181818,0.022727272727272728,0.01818181818181818
C.dev.gold.bea19_000617,0.04990649702405504,0.04090909090909091,0.04090909090909091,0.04090909090909091
C.dev.gold.bea19_000625,0.018690064946133966,0.018690064946133966,0.018690064946133966,0.018690064946133966
C.dev.gold.bea19_000627,0.01818181818181818,0.013636363636363636,0.013636363636363636,0.013636363636363636
C.dev.gold.bea19_000648,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000652,0.03633894263116356,0.024499908206417766,0.024499908206417766,0.024499908206417766
C.dev.gold.bea19_000687,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000693,0.019240033459759266,0.014694578914304719,0.013636363636363636,0.014694578914304719
C.dev.gold.bea19_000694,0.05718814136233221,0.05186350192294873,0.05186350192294873,0.05186350192294873
C.dev.gold.bea19_000716,0.03575625137800675,0.02727272727272727,0.022727272727272728,0.02727272727272727
C.dev.gold.bea19_000730,0.042855594462418226,0.03831013991696368,0.01818181818181818,0.042855594462418226
C.dev.gold.bea19_000740,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
C.dev.gold.bea19_000742,0.04280461335776188,0.0506200302214012,0.04607457567594665,0.04607457567594665
C.dev.gold.bea19_000750,0.024773421028705042,0.024773421028705042,0.024773421028705042,0.024773421028705042
C.dev.gold.bea19_000751,0.06593880048447139,0.043827103982938494,0.043827103982938494,0.043827103982938494
C.dev.gold.bea19_000772,0.039880183805437494,0.026243820169073864,0.026243820169073864,0.026243820169073864
C.dev.gold.bea19_000784,0.0319614571951288,0.022727272727272728,0.022727272727272728,0.022727272727272728
C.dev.gold.bea19_000787,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
C.dev.gold.bea19_000793,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
C.dev.gold.bea19_000797,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
C.dev.gold.bea19_000801,0.022585678863252467,0.004545454545454545,0.004545454545454545,0.004545454545454545
C.dev.gold.bea19_000822,0.023540846838808076,0.023540846838808076,0.023540846838808076,0.023540846838808076
C.dev.gold.bea19_000841,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
C.dev.gold.bea19_000898,0.056144310904540834,0.035890696030725595,0.035890696030725595,0.035890696030725595
C.dev.gold.bea19_000910,0.054051176472908566,0.05869194153232455,0.054073156385198995,0.054073156385198995
C.dev.gold.bea19_000921,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
C.dev.gold.bea19_000927,0.019790321659515622,0.01552576285509407,0.019790321659515622,0.019790321659515622
C.dev.gold.bea19_000953,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
C.dev.gold.bea19_000963,0.038566514925928705,0.019275415552745808,0.01818181818181818,0.01818181818181818
C.dev.gold.bea19_000982,0.03791551591634948,0.028824606825440392,0.028824606825440392,0.028824606825440392
C.dev.gold.bea19_001012,0.027023398279467297,0.027023398279467297,0.027023398279467297,0.027023398279467297
C.dev.gold.bea19_001027,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
C.dev.gold.bea19_001054,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
A.train.gold.bea19_000008,0.05507449139005562,0.06290604919890491,0.04727794042436827,0.06290604919890491
A.train.gold.bea19_000020,0.04090909090909091,0.03802552823468039,0.042570982780134936,0.042570982780134936
A.train.gold.bea19_000025,0.02682991140937406,0.02475994732295015,0.02475994732295015,0.02475994732295015
A.train.gold.bea19_000035,0.03219589369124887,0.018195725431588018,0.018195725431588018,0.018195725431588018
A.train.gold.bea19_000039,0.06377356523732064,0.05949457906101855,0.03744068493523428,0.05949457906101855
A.train.gold.bea19_000054,0.022024854868215933,0.022024854868215933,0.022024854868215933,0.022024854868215933
A.train.gold.bea19_000056,0.040371740515427246,0.040371740515427246,0.022727272727272728,0.01818181818181818
A.train.gold.bea19_000067,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636
A.train.gold.bea19_000073,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000074,0.03386433011961413,0.029318875574159586,0.029318875574159586,0.03386433011961413
A.train.gold.bea19_000117,0.052314449022036774,0.02435442095034342,0.01818181818181818,0.05213219872812121
A.train.gold.bea19_000130,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000134,0.0801971662323778,0.062340945665852826,0.062340945665852826,0.062340945665852826
A.train.gold.bea19_000161,0.06567314941513734,0.06832507841500668,0.047210082300010545,0.047210082300010545
A.train.gold.bea19_000162,0.043049598047578554,0.043049598047578554,0.03636363636363636,0.03636363636363636
A.train.gold.bea19_000178,0.06899360963679212,0.030316937552800148,0.030316937552800148,0.030316937552800148
A.train.gold.bea19_000181,0.034056204389656536,0.03229754460711464,0.034056204389656536,0.03229754460711464
A.train.gold.bea19_000183,0.02065730864084883,0.02065730864084883,0.02065730864084883,0.02065730864084883
A.train.gold.bea19_000184,0.01156639954993974,0.01156639954993974,0.01156639954993974,0.01156639954993974
A.train.gold.bea19_000195,0.03437537556347388,0.03437537556347388,0.03437537556347388,0.03437537556347388
A.train.gold.bea19_000202,0.03149350649350648,0.03149350649350648,0.03149350649350648,0.03149350649350648
A.train.gold.bea19_000220,0.2925348921431189,0.2608817581697747,0.24181847858042554,0.24181847858042554
A.train.gold.bea19_000221,0.10101964636849037,0.07035229458117107,0.07035229458117107,0.07035229458117107
A.train.gold.bea19_000231,0.015263511859434335,0.015263511859434335,0.015263511859434335,0.015263511859434335
A.train.gold.bea19_000238,0.023123629345713034,0.023123629345713034,0.023123629345713034,0.035951615124773496
A.train.gold.bea19_000240,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000294,0.08703970069323927,0.045454545454545456,0.045454545454545456,0.045454545454545456
A.train.gold.bea19_000346,0.01818181818181818,0.013636363636363636,0.013636363636363636,0.013636363636363636
A.train.gold.bea19_000347,0.031818181818181815,0.02727272727272727,0.02727272727272727,0.02727272727272727
A.train.gold.bea19_000352,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
A.train.gold.bea19_000367,0.0656552181928542,0.04779807533571133,0.04779807533571133,0.04779807533571133
A.train.gold.bea19_000425,0.016077085970969678,0.016077085970969678,0.016077085970969678,0.016077085970969678
A.train.gold.bea19_000451,0.05704134753731186,0.051184332359717484,0.051184332359717484,0.051184332359717484
A.train.gold.bea19_000457,0.043241428356911166,0.02727272727272727,0.02727272727272727,0.02727272727272727
A.train.gold.bea19_000462,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000468,0.07630882820836732,0.058782537758918486,0.02727272727272727,0.02727272727272727
A.train.gold.bea19_000490,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000513,0.042978306121810646,0.02727272727272727,0.031818181818181815,0.02727272727272727
A.train.gold.bea19_000517,0.06291943362237656,0.038874376733958604,0.038874376733958604,0.038874376733958604
A.train.gold.bea19_000531,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000545,0.024076174209266582,0.013895965632067233,0.013895965632067233,0.013895965632067233
A.train.gold.bea19_000571,0.05416014443390364,0.03636363636363636,0.03636363636363636,0.03636363636363636
A.train.gold.bea19_000574,0.01818181818181818,0.013636363636363636,0.00909090909090909,0.013636363636363636
A.train.gold.bea19_000581,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545
A.train.gold.bea19_000584,0.03771600206142954,0.024212827086323167,0.024212827086323167,0.024212827086323167
A.train.gold.bea19_000617,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
A.train.gold.bea19_000622,0.016904567332274856,0.016904567332274856,0.016904567332274856,0.016904567332274856
A.train.gold.bea19_000624,0.00909090909090909,0.013636363636363636,0.00909090909090909,0.00909090909090909
A.train.gold.bea19_000635,0.05587067411835169,0.03965013376942338,0.03965013376942338,0.03965013376942338
A.train.gold.bea19_000637,0.025868855128347735,0.025868855128347735,0.025868855128347735,0.025868855128347735
A.train.gold.bea19_000663,0.01818181818181818,0.01818181818181818,0.017152911078164787,0.01818181818181818
A.train.gold.bea19_000679,0.029748217731757905,0.029748217731757905,0.022727272727272728,0.029748217731757905
